Rapport sur le planning individuel,,SG_fichier pour LM Planning individuel full periode de planif,,,,,,,
Période (dates) :,,6/26/17 - 7/9/17,,,,,,,
Site,Fuseau horaire,Equipe,ID employé,Agent,Date,Heures payées,Etat du planning,Heure de début :,Heure de fin :
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,9:15 AM,12:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,05 Pause Matin,12:00 PM,12:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,12:15 PM,1:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,07 Repas 5h,1:00 PM,1:57 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,1:57 PM,5:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,10 Pause AM,5:00 PM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,5:15 PM,6:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,6/30/17,7:48,SG- Tel3933_SG- CRC Lille,10:30 AM,7:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,10:30 AM,12:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,05 Pause Matin,12:15 PM,12:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,12:30 PM,2:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,07 Repas 5h,2:00 PM,2:57 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,2:57 PM,5:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,10 Pause AM,5:00 PM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,5:15 PM,7:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,7/1/17,,Jour de repos,,
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,7/2/17,,Jour de repos,,
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,7/3/17,7:48,SG- Tel3933_SG- CRC Lille,10:00 AM,6:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,10:00 AM,11:00 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,05 Pause Matin,11:00 AM,11:15 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,11:15 AM,12:35 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,07 Repas 5h,12:35 PM,1:32 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,1:32 PM,4:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,4:45 PM,6:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,7/4/17,7:48,SG- Tel3933_SG- CRC Lille,10:30 AM,7:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,10:30 AM,12:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,05 Pause Matin,12:30 PM,12:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,12:45 PM,1:55 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,07 Repas 5h,1:55 PM,2:52 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,2:52 PM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,10 Pause AM,5:15 PM,5:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,5:30 PM,7:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,7/5/17,7:48,SG- Tel3933_SG- CRC Lille,8:30 AM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,8:30 AM,10:45 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,05 Pause Matin,10:45 AM,11:00 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,11:00 AM,12:20 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,07 Repas 5h,12:20 PM,1:17 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,1:17 PM,4:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,4:45 PM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,7/6/17,7:48,"SG- Campagne Sortant_SG- CRC Lille, SG- Tel3933_SG- CRC ",8:15 AM,5:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,8:15 AM,10:15 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Sortant S3,10:15 AM,10:30 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,05 Pause Matin,10:30 AM,10:45 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Sortant S3,10:45 AM,11:15 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,11:15 AM,12:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,07 Repas 5h,12:15 PM,1:12 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,1:12 PM,3:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Email S3,3:00 PM,3:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,10 Pause AM,3:15 PM,3:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Email S3,3:30 PM,4:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,4:00 PM,5:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,7/7/17,7:48,SG- Tel3933_SG- CRC Lille,9:15 AM,6:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,9:15 AM,12:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,05 Pause Matin,12:00 PM,12:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,12:15 PM,1:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,07 Repas 5h,1:00 PM,1:57 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,1:57 PM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,10 Pause AM,5:15 PM,5:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,,,Entrant S3,5:30 PM,6:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,7/8/17,,Jour de repos,,
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0010,NYAgent10 NYAgent10,7/9/17,,Jour de repos,,
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,6/26/17,7:48,"SG- Campagne Sortant_SG- CRC Lille, SG- Tel3933_SG- CRC ",8:00 AM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Sortant S3,8:00 AM,9:00 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,9:00 AM,9:45 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,05 Pause Matin,9:45 AM,10:00 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,10:00 AM,12:20 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,07 Repas 5h,12:20 PM,1:17 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Email S3,1:17 PM,3:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,10 Pause AM,3:30 PM,3:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Email S3,3:45 PM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,6/27/17,7:48,"SG- Campagne Sortant_SG- CRC Lille, SG- Tel3933_SG- CRC ",8:00 AM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Chat S3,8:00 AM,9:00 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,9:00 AM,10:10 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,05 Pause Matin,10:10 AM,10:25 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,10:25 AM,11:10 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,07 Repas 5h,11:10 AM,12:07 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,12:07 PM,2:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Sortant S3,2:45 PM,3:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,10 Pause AM,3:15 PM,3:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Sortant S3,3:30 PM,3:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Email S3,3:45 PM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,6/28/17,7:48,SG- Tel3933_SG- CRC Lille,8:30 AM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,8:30 AM,10:30 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,05 Pause Matin,10:30 AM,10:45 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,10:45 AM,12:35 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,07 Repas 5h,12:35 PM,1:32 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,1:32 PM,4:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,4:45 PM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,6/29/17,7:48,SG- Tel3933_SG- CRC Lille,9:30 AM,6:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,9:30 AM,12:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,05 Pause Matin,12:00 PM,12:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,12:15 PM,1:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,07 Repas 5h,1:00 PM,1:57 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,1:57 PM,5:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,10 Pause AM,5:30 PM,5:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,5:45 PM,6:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,6/30/17,7:48,SG- Tel3933_SG- CRC Lille,8:30 AM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,8:30 AM,9:30 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,05 Pause Matin,9:30 AM,9:45 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,9:45 AM,12:10 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,07 Repas 5h,12:10 PM,1:07 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,1:07 PM,4:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,4:45 PM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,7/1/17,,Jour de repos,,
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,7/2/17,,Jour de repos,,
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,7/3/17,7:48,"SG- Campagne Sortant_SG- CRC Lille, SG- Tel3933_SG- CRC ",8:00 AM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Sortant S3,8:00 AM,10:00 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,05 Pause Matin,10:00 AM,10:15 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Sortant S3,10:15 AM,12:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,07 Repas 5h,12:30 PM,1:27 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,1:27 PM,3:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,10 Pause AM,3:30 PM,3:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,3:45 PM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,7/4/17,7:48,"SG- Tel3933_SG- CRC Lille, SG- Chat Lille",10:15 AM,7:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,10:15 AM,11:15 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,05 Pause Matin,11:15 AM,11:30 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,11:30 AM,12:20 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,07 Repas 5h,12:20 PM,1:17 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,1:17 PM,5:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,10 Pause AM,5:00 PM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Chat S3,5:15 PM,6:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,6:00 PM,7:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,7/5/17,7:48,SG- Tel3933_SG- CRC Lille,9:00 AM,5:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,9:00 AM,10:45 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,05 Pause Matin,10:45 AM,11:00 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,11:00 AM,12:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,07 Repas 5h,12:00 PM,12:57 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,12:57 PM,5:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,10 Pause AM,5:00 PM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,5:15 PM,5:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,7/6/17,7:48,SG- Tel3933_SG- CRC Lille,9:30 AM,6:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,9:30 AM,12:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,05 Pause Matin,12:00 PM,12:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,12:15 PM,1:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,07 Repas 5h,1:00 PM,1:57 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,1:57 PM,5:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,10 Pause AM,5:30 PM,5:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,5:45 PM,6:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,7/7/17,7:48,SG- Tel3933_SG- CRC Lille,10:15 AM,7:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,10:15 AM,11:15 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,05 Pause Matin,11:15 AM,11:30 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,11:30 AM,12:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,07 Repas 5h,12:30 PM,1:27 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,1:27 PM,5:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,10 Pause AM,5:30 PM,5:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,,,Entrant S3,5:45 PM,7:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,7/8/17,,Jour de repos,,
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0011,NYAgent11 NYAgent11,7/9/17,,Jour de repos,,
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,6/26/17,7:48,SG- Tel3933_SG- CRC Lille,8:00 AM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,8:00 AM,10:00 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,05 Pause Matin,10:00 AM,10:15 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,10:15 AM,11:30 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,07 Repas 5h,11:30 AM,12:27 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,12:27 PM,3:10 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,10 Pause AM,3:10 PM,3:25 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,3:25 PM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,6/27/17,7:48,SG- Tel3933_SG- CRC Lille,10:30 AM,7:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,10:30 AM,11:30 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,05 Pause Matin,11:30 AM,11:45 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,11:45 AM,12:40 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,07 Repas 5h,12:40 PM,1:37 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,1:37 PM,5:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,10 Pause AM,5:15 PM,5:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,5:30 PM,7:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,6/28/17,7:48,SG- Tel3933_SG- CRC Lille,8:45 AM,5:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,8:45 AM,10:30 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,05 Pause Matin,10:30 AM,10:45 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,10:45 AM,12:05 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,07 Repas 5h,12:05 PM,1:02 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,1:02 PM,4:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,10 Pause AM,4:45 PM,5:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,5:00 PM,5:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,6/29/17,7:48,"SG- Tel3933_SG- CRC Lille, SG- Chat Lille, SG- Email_SG- CRC ",10:30 AM,7:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,10:30 AM,11:30 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,05 Pause Matin,11:30 AM,11:45 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,11:45 AM,12:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,07 Repas 5h,12:30 PM,1:27 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,1:27 PM,2:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Email S3,2:30 PM,3:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,3:30 PM,5:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,10 Pause AM,5:30 PM,5:45 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,5:45 PM,6:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Chat S3,6:15 PM,7:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,6/30/17,7:48,SG- Tel3933_SG- CRC Lille,8:15 AM,5:00 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,8:15 AM,9:15 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,05 Pause Matin,9:15 AM,9:30 AM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,9:30 AM,12:25 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,07 Repas 5h,12:25 PM,1:22 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,1:22 PM,4:15 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,10 Pause AM,4:15 PM,4:30 PM
SG- Site3,ECT,SG_CRC Site3 TC1 5j,0012,NYAgent12 NYAgent12,,,Entrant S3,4:30 PM,5:00 PM
